Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-4.19550120394395E-05,0.02696821926801,4.19550120394304E-05,0,0,0,0.45693434088979,0.000381736265111419,2.49828173478997E-07,-1.02875005958973E-07,0.000787887078943003,-2.49828173479056E-07,0.000710146395448419,0,0,0,0,0,0,package://irregular_workbench/meshes/base_link.STL,1,1,1,1,0,0,0,0,0,0,package://irregular_workbench/meshes/base_link.STL,,不规则零件台体-1,Origin_global,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
